url,title_version,model_year,mileage,engine,transmission,fuel,price,description
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10915032,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"55,000 km",1800 cc,Automatic,Petrol,"PKR 55 lacs
Financing starts at PKR 97,553/Month",Everything is in genuine condition 2018Model 10/10 Home use car just buy & drive .
https://www.pakwheels.com/used-cars/honda-n-one-2015-for-sale-in-islamabad-10914655,Honda N One G 2015,2015,"126,000 km",660 cc,Automatic,Petrol,PKR 23.6 lacs,Honda n one 2015 model 2018 registered Lahore no Full option 3rd owner Roof pillars and bonet genuine Seal to seal Non accidental Retractable mirrors Android panel installed Ambient lights installed Atmospheric lights installed Underglow lights installed Project headlamps installed High quality speakers installed Engine 110% Suspension 110% recently work done Fresh tyres New alloyrims Smooth drive like brand new Serious buyers contact only
https://www.pakwheels.com/used-cars/honda-civic-1991-for-sale-in-karachi-10915018,Honda Civic 1991,1991,"99,189 km",1300 cc,Manual,Petrol,PKR 4.2 lacs,"civic 90 reconditioned 91 never majored accident, good compression water dropping engine. alloy rims perfect drive straight pipe mufler installed new dry battery installed recently. car on my name transfer must"
https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-daska-10805623,Honda City i-DSI 2006,2006,"160,000 km",1300 cc,Manual,Petrol,PKR 19 lacs,Chatt Dikki or bounat janiun Lightweight allow rims .
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-10908144,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"59,000 km",1800 cc,Automatic,Petrol,"PKR 56.75 lacs
Financing starts at PKR 100,657/Month",first owner 2021 model honda maintaind from first day till now record avaialble.
https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-10581174,Honda Civic Oriel 2024,2024,"34,000 km",1500 cc,Automatic,Petrol,"PKR 86.5 lacs
Financing starts at PKR 92,055/Month","HONDA CIVIC ORIEL 2024 MODEL B2B HONDA MAINTAINED WITH HISTORY FIRST OWNER 35K KM DRIVEN SPARE KEYS AND OWNER MANUAL BURGUNDY ROOM WITH ADD ONS WORTH OF 1 MILLION: PPF FROM DAY ONE CARBON FIBER INTERIOR TRIMS BODY KIT ALONG WITH RS SPOILER RS RIMS ORIGINAL NOT CHINA SOUND DAMPING SHEETS LED LIGHTS BRAND NEW YOKOHAMA TYRES DEMAND 8,650,000"
https://www.pakwheels.com/used-cars/honda-vezel-2017-for-sale-in-islamabad-10907730,Honda Vezel Hybrid Z Style Edition 2017,2017,"85,000 km",1500 cc,Automatic,Hybrid,PKR 69 lacs,2017 model 2021 import (Self Import).100% original except front bumper. Call/SMS in office hours only. Total driven on high octane. Brand new tires installed.Token tax is up to date. Single handed driven from the date of import. Will be sold to nearest offer. No foolish offer will be entertained so keep away chaska party...
https://www.pakwheels.com/used-cars/honda-civic-2025-for-sale-in-rawalpindi-10915027,Honda Civic Oriel 2025,2025,"11,500 km",1500 cc,Automatic,Petrol,"PKR 92 lacs
Financing starts at PKR 97,908/Month",Honda Civic Orjel 2025 First owner Extended warranty BridgeStone tyres installed Transfer is must
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-mardan-10914925,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"18,000 km",1800 cc,Automatic,Petrol,"PKR 69 lacs
Financing starts at PKR 97,908/Month",The car is bumper to bumper in its orignal paint. Including bumpers Scratchless and dentless body just like new. Occasionally used as 3rd car. The car still smells like a new car. The car is far more beautiful in real then in pictures. Spare wheel unused.All user manuals and spare key are along with the car. Complete service details available. As good as a brand new car. Please avoid foolish offers.
https://www.pakwheels.com/used-cars/honda-n-one-2022-for-sale-in-lahore-10914981,Honda N One 2022,2022,"12,600 km",660 cc,Automatic,Petrol,PKR 33.75 lacs,After Market Alloy rims. Complete original file is availble . Call/SMS only during office hours please. Brand new tires installed. Exchange is possible with other car .
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-karachi-10914975,Honda City 1.3 i-VTEC Prosmatec 2018,2018,"93,000 km",1300 cc,Automatic,Petrol,"PKR 35 lacs
Financing starts at PKR 86,911/Month",Honda City 1.3 prosmatic 2018 model 2018 registered 93k driven Engine is in perfect condtion 1 fender color 1st owner throughout company maintained
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10914616,Honda Civic 1.8 i-VTEC CVT 2021,2021,"78,000 km",1800 cc,Automatic,Petrol,"PKR 60.5 lacs
Financing starts at PKR 96,577/Month","For Sale: Honda Civic 2021 – Totally Genuine & Excellent Condition I am selling my Honda Civic 2021 model in 100% genuine condition. The car has been driven 78,000 km and is extremely well-maintained. No accidents, no paint work – everything is completely original. • Model: 2021 • Mileage: 78,000 km • Condition: Total genuine / original paint • Smooth drive, powerful engine, and immaculate interior • Used with great care A perfect choice for anyone looking for a reliable, clean, and trouble-free car."
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-lahore-10914929,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,"84,000 km",1800 cc,Automatic,Petrol,"PKR 58 lacs
Financing starts at PKR 102,874/Month",Owned by senior army officer Fully Maintained and Immaculate Condition
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-gujranwala-10915053,Honda City 1.3 i-VTEC Prosmatec 2019,2019,"50,000 km",1300 cc,Automatic,Petrol,"PKR 39.75 lacs
Financing starts at PKR 98,706/Month",Everything is in genuine condition. Authorized dealership maintained. Original book is available as well. Complete original file is availble. Fitted with new tires.
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-lahore-10914995,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,"75,000 km",1800 cc,Automatic,Petrol,"PKR 52.5 lacs
Financing starts at PKR 102,431/Month",Civic 2019 ug Chat diggi bonnet genuine Side paint for fresh look Location lahore Fresh tyre
https://www.pakwheels.com/used-cars/honda-n-wgn-2016-for-sale-in-lahore-10914923,Honda N Wgn Custom G 2016,2016,"129,000 km",660 cc,Automatic,Petrol,PKR 27 lacs,outer almost Genuine inner total Genuine engine suspension
https://www.pakwheels.com/used-cars/honda-accord-2003-for-sale-in-sargodha-10915020,Honda Accord CL7 2003,2003,"190,000 km",2000 cc,Automatic,Petrol,PKR 22.5 lacs,honda accord 2003 model 2006 import boimetric available Exchange possible
https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-lahore-10914591,Honda City 1.5L ASPIRE S CVT 2025,2025,25 km,1500 cc,Automatic,Petrol,"PKR 63.5 lacs
Financing starts at PKR 101,366/Month",Honda City 1.5L Aspire S cvt 2025 Model Unregistered Zero Meter.
https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-lahore-10810015,Honda City 1.3 i-VTEC 2011,2011,130 km,1300 cc,Manual,Petrol,PKR 26 lacs,Honda city 1.3 black 1 piece touching due to scratches rest genuine just buy and drive no work required After market Allow rims Fog lights Led panal body kits Face-lift in 2019 from Honda Chill Ac All documents Available one of the best and cleanest car in town No foolish offers
https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-karachi-10915011,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2012,"123,000 km",1800 cc,Automatic,Petrol,PKR 28.5 lacs,HONDA REBORN UG GRADE 100 % Geniune No shower ( Only Bounte touchup) New tyre Engine 100 % Suspension 100% Transmission 100% Ac 100% ONLY GENIUNE BUYERS CONTACT PLEASE
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-peshawar-10914933,Honda Civic 2005,2005,"235,000 km",1700 cc,Manual,Petrol,PKR 22 lacs,"Civic 2005 – Outstanding Drive, D17 Engine, Fuel Efficient This Civic is maintained to corporate-grade performance standards, equipped with the highly reliable D17 engine delivering 16+ km/l fuel average with AC. It’s a complete buy-and-drive unit, requiring zero post-purchase work. Key Features: • D17 engine with strong performance output. Check out on google • Verified 16+ km/l average with AC • Smooth suspension and transmission • Clean interior and exterior • All functions operational • Ideal for city and long-route usage • 70% genuine exterior interior 100% • On meter mileage is 235 but in new engine only 35ooo driven A value-driven asset for buyers seeking reliability, efficiency, and hassle-free ownership. Contact only on WhatsApp Delar’s stay away it’s for family not for bargain"
https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-karachi-10914951,Honda Civic VTi Prosmatec 1.8 i-VTEC 2014,2014,"101,500 km",1800 cc,Automatic,Petrol,PKR 35.9 lacs,Hardtop 2nd Owner Personal/family driven car (not by driver/chauffeur) genuine KMs 2 touch ups clean & maintained interior interior all intact - nothing broken documents complete tax paid till June 2026 call/WhatsApp for queries ownership transfer is necessary/must.
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-10914558,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,2013,"123,000 km",1800 cc,Automatic,Petrol,PKR 41 lacs,"Honda Civic Rebirth 2013, model 123000km driven Car is very well kept in immaculate condition Token upto date Own name. Biometric on spot"
https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-multan-10914997,Honda City EXi S Automatic 2001,2001,"65,000 km",1500 cc,Automatic,Petrol,PKR 11.1 lacs,"Honda City 2001 – Urgent Sale • Original Return File Available • Original Book Available + Smart Card • Total Petrol Driven • No Accident • All Token Taxes Paid Up-to-Date • Price Slightly Negotiable Additional Features: Aftermarket Stylish Alloy Rims Brand New LCD Installed AC Chilled – No Work Required Engine, Suspension & Gear 100% OK Smooth Drive & Well Maintained Family Used Car Reason for Sale: Urgently need to sell. Perfect option for family use & daily driving lovers."
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10893464,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"17,000 km",1800 cc,Automatic,Petrol,"PKR 52.5 lacs
Financing starts at PKR 102,431/Month",02 OWNER TRANSFER MANDATORY BUMPER TO BUMPER GENUINE SCRATCHLESS SPOTLESS SPARE WHEEL UNUSED JUST BUY AND DRIVE DROP MSG ON WHATSAPP IF CALLS ARE NOT ANSWERED
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10914538,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"70,000 km",1800 cc,Automatic,Petrol,"PKR 51 lacs
Financing starts at PKR 99,504/Month",Honda civic ug Model 2018 Registered 2019 New meter 70k driven B2b original Up for sale
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-faisalabad-10894895,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"150,000 km",1800 cc,Automatic,Petrol,PKR 48 lacs,Hkghgcgvv
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-nankana-sahib-10884990,Honda Civic EXi 2005,2005,"202,103 km",1500 cc,Manual,Petrol,PKR 14.5 lacs,"AC 100% Tyres 80% Sides some pieces shower. Chat, Digi, Hoda original. Bonet 70% Genion. Engine Health 70% Own my name. Biometric on the spot. All original documents are complete. Original book of this car is also available. Totally driven on petrol. Fitted with new tires. Token tax is up to date. I want to upgrade so need to sell urgently. Location: Main Faislabad Road Mananwala, District Sheikhupura."
https://www.pakwheels.com/used-cars/honda-br-v-2019-for-sale-in-faisalabad-10797230,Honda BR-V i-VTEC S 2019,2019,"102,500 km",1500 cc,Automatic,Petrol,"PKR 44.5 lacs
Financing starts at PKR 102,608/Month",Total Genuine Paint New Tyre drive like a brand new car Biometric on the spot
https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-wah-cantt-10914790,Honda City i-DSI Vario 2006,2006,"195,000 km",1300 cc,Automatic,Petrol,PKR 25 lacs,Honda City automatic vario good condition . The car was in the use of an Army Officer. Original return file is available . Complete service details available. Driven on petrol throughout . As good as a brand new car. Few paint touchups on the body . Fitted with new tires. Never got into accident. Original book of this car is also available. Engine is good condition . All taxes paid.
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-10908641,Honda City 1.3 i-VTEC 2018,2018,"84,000 km",1300 cc,Manual,Petrol,"PKR 34.95 lacs
Financing starts at PKR 86,787/Month",Honda City 1.3 Manual Model 2018 Total Genuine Only 1 Back Fender Shower 84000 Km Driven Seal To Seal Pack 2nd Owner Engine 100% Okay Suspension 100% Okay Ac Or Heater 100% Okay Biomatric On The Spot Available Just Buy And Drive Location: Dha Phase 2 Block S Lahore Please Contact Me Anytime Thankyou
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10914390,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"55,000 km",1800 cc,Automatic,Petrol,"PKR 51 lacs
Financing starts at PKR 99,504/Month","Honda Civic UG Top Of The Line MODEL 2018 White Color Full Original Just Like Zero Meter 55,000 KM DRIVEN ONLY TRANSFER VERY MUST, Biometric Available Location: Gulistan e Johar Karachi"
https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-10914710,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2014,"154,000 km",1800 cc,Automatic,Petrol,PKR 40 lacs,Everything is in genuine condition. Fully maintained through authorized dealership. Alloy Rims. Original book of this car is also available. Non accidental. Fitted with new tires. All taxes paid. Paint touchups in a few places. Front and back bumper paint (front bumper is damaged with a light dent on bonet right side door dry dent and fender)
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-faisalabad-10896911,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"91,842 km",1800 cc,Automatic,Petrol,"PKR 60 lacs
Financing starts at PKR 106,421/Month
Managed by PakWheels",- Spoiler - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2021 - Registered 2022 - 2 keys available
https://www.pakwheels.com/used-cars/honda-n-one-2022-for-sale-in-gujranwala-10863195,Honda N One RS 2022,2022,"34,120 km",660 cc,Automatic,Petrol,"PKR 43.75 lacs
Financing starts at PKR 70,125/Month",Top of the Line R.S Package Black With Orange interior 2022 Model N one TURBO 2024 december import 1st owner Total Genuine From japan 3.5 Grade Auction sheet RS Alloy Rims Black Peddle shifter cruise control 8 Airbag Radar Climate Control Electric Heated Seats New Tyres No Work in car Home used Car dealers kindly stay Away Serious buyers Contact Only
https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-islamabad-10738074,Honda Civic 1995,1995,1 km,1300 cc,Manual,Petrol,PKR 8 lacs,No accident at all front back sides no main accident outer paint no main accident
https://www.pakwheels.com/used-cars/honda-br-v-2021-for-sale-in-islamabad-10914853,Honda BR-V i-VTEC S 2021,2021,"64,000 km",1500 cc,Automatic,Petrol,"PKR 53.4 lacs
Financing starts at PKR 104,187/Month",Brv s full option brand new condition total genuine no scratches no dents no paint 100% guaranteed 2original remotes owner manual book warranty book complete service history company maintained from day first brand new tyres drive like new car first owner seeing is believing trouble free car contact only serious buyers
